"","theta","batchA","batchB","log_umi:batchA","log_umi:batchB"
"FAM204A",0.716975912967843,-9.88164366039354,-10.072875973656,2.35760161633509,2.41691657834386
"CACUL1",0.474306390713003,-10.8771069190598,-10.7804778126014,2.19724869912037,2.31321724073963
"EIF3A",0.642368080174469,-9.95666250734072,-10.0660349580124,2.3133815846762,2.35480074171724
"FAM45A",0.590543476130652,-10.0606193143306,-10.1846038369976,2.27280836063192,2.33651057158202
"SFXN4",0.431402372088368,-11.1749866509393,-11.1330118675627,2.19450010481991,2.25883223978792
"PRDX3",0.754766362447575,-9.78545913629636,-10.0752676098565,2.37218279257456,2.42811500948553
"GRK5",0.371176745741765,-11.1104490219038,-11.4287633265549,2.19053136184161,2.14928668534956
"RGS10",1.45390699109426,-9.01315035881341,-9.23633036481814,2.54092025432974,2.61982860838598
"TIAL1",0.642579480013617,-9.95618203384912,-10.0663678805943,2.31411002334728,2.35452027875101
"BAG3",0.237335427042582,-12.0306360069239,-11.4768111230672,2.10758923884792,2.14355999326807
"INPP5F",0.214594727832573,-11.726029841205,-12.1068247246849,2.0703634990053,2.12504097367742
"MCMBP",0.475899738393685,-10.3746585672078,-10.5653877812655,2.26407911707556,2.33107063623546
"SEC23IP",0.421750108678979,-11.2617696156676,-11.1610846281566,2.19999725505756,2.24771193042558
"WDR11",0.440853844342331,-10.8648389434989,-11.2094695355865,2.20049167253403,2.2335444712315
"ATE1",0.326784351679776,-11.5772761386386,-11.3108839818526,2.14738396490195,2.2012857619451
"NSMCE4A",0.52201806692462,-10.2335362070218,-10.446378063112,2.27309788928039,2.34364587494369
"PLEKHA1",0.463454295520583,-10.3747969618148,-10.7113121475608,2.26405607405718,2.31307155950478
"FAM24B",0.365777649299419,-11.4516136197783,-11.3108839818526,2.20632485211478,2.2012857619451
"C10orf88",0.253901098511532,-11.5808116265201,-11.7318934859605,2.16509320920143,2.13216826514374
"PSTK",0.348623510166944,-11.4893634867845,-11.3370305695584,2.20483894477891,2.18582518315486
"IKZF5",0.424516513011056,-10.9404840325081,-11.2867753172522,2.18785087016891,2.21154617391852
"ACADSB",0.399294497737776,-11.1505789154595,-11.3108839818526,2.1929460066656,2.2012857619451
"BUB3",0.99471908991593,-9.57225015090564,-9.7356766574727,2.41099686242676,2.50374614310475
"CHST15",0.42634351210271,-11.0380428374623,-11.2122052205584,2.18715068309926,2.23283535317288
"OAT",0.466406586206288,-10.5574487559127,-10.8161183898389,2.23202958126668,2.31392774452475
"LHPP",0.473747294679182,-10.6884937487658,-11.0467834466184,2.22692100830218,2.30137833024227
"FAM53B",0.427215806332294,-10.9441599710064,-11.263091847762,2.18761360768581,2.21925798195264
"METTL10",0.463067961022267,-10.6212053627553,-10.654315561259,2.22889246260131,2.31598786740039
"FAM175B",0.437925811981407,-10.9033096031332,-11.1965099617625,2.19194508866589,2.23698302275661
"ZRANB1",0.255910485042754,-11.6329811063944,-11.4287633265549,2.06588328003641,2.14928668534956
"CTBP2",0.425365197296705,-10.9954115201793,-11.2429140597329,2.18632209446632,2.22487160663475
"RP11-383C5.4",0.188640062293255,-12.4139990771879,-12.2134499787719,2.15917083200143,2.05080575518804
"EDRF1",0.238807825156435,-11.5807819102115,-11.6405287257191,2.07219043993715,2.13333393739148
"UROS",0.663432615802799,-9.93726902114165,-10.0585905472132,2.3359484894308,2.36629749085724
"BCCIP",0.496634737087837,-10.2114890294467,-10.5829104027509,2.272941842395,2.32732910532261
"DHX32",0.226588395677694,-11.5600517762883,-12.1068247246849,2.10626979297255,2.12504097367742
"PTPRE",0.597435763931476,-9.98385932553032,-10.2672880814701,2.28738686194075,2.33861151644568
"MKI67",0.186388784220433,-12.2052711418888,-11.9527760499069,1.65236696770539,2.14077235122756
"MGMT",0.782803355485162,-9.7994894827303,-10.0479622128965,2.37040473091952,2.46382159682445
"GLRX3",0.715531401210394,-9.90287090431895,-10.075103443681,2.35217563710617,2.42658743531932
"PPP2R2D",0.404732229463471,-11.3500532423055,-11.2122052205584,2.20458320408522,2.23283535317288
"BNIP3",0.469461174892143,-10.7344058483513,-11.0846473204793,2.22484663956448,2.28514983645768
"STK32C",0.438687796073668,-11.0139172620358,-11.1313908473285,2.186525353056,2.25957902538332
"LRRC27",0.225478490438372,-12.7229509827603,-11.5166526222024,2.20280914120116,2.14039132156386
"PWWP2B",0.342644173522305,-11.2801262957033,-11.4616168534817,2.20107887531981,2.14504042970337
"C10orf91",0.197308544059129,-12.4556692543632,-12.1068247246849,2.16498697493235,2.12504097367742
"UTF1",0.160024964708372,-12.7229509827603,-13.0792703402643,2.20280914120116,2.05908771487333
"ADAM8",0.518218120460978,-10.1900956455289,-10.5044871998443,2.27265459794121,2.34064769680128
"TUBGCP2",0.462329865272958,-10.4383172618924,-10.6492119119731,2.25054722733196,2.31647996845736
"ZNF511",0.620209184939085,-9.97726342992593,-10.1036517321207,2.29114532030688,2.34116933335089
"FUOM",0.517568827360069,-10.1850850181443,-10.5114969379307,2.27257682566043,2.33991978482546
"ECHS1",0.746615948270589,-9.8315049916258,-10.0748705447538,2.36614183048321,2.4364680616248
"PAOX",0.371176745741765,-11.3681325622641,-11.3244176682843,2.2052683068802,2.19385497902507
"MTG1",0.435749024600177,-10.9205554819092,-11.2029066458874,2.18961465204437,2.23526818369403
"SYCE1",0.204751350705225,-12.317360961206,-12.0511719037084,2.14591804804641,2.14061986269198
"BET1L",0.463741868356892,-10.7475736068635,-11.1202063799298,2.22392994829137,2.26509099183015
"RIC8A",0.488352754607299,-10.3930520937439,-10.4710704249132,2.26071038209912,2.34293592190496
"SIRT3",0.260957160653722,-11.5684516927711,-11.5418790762414,2.12725989498536,2.13868298891723
"PSMD13",0.857985487652585,-9.70050019058037,-9.97033879283668,2.3836291879001,2.48863811265105
"ATHL1",0.471247686773408,-10.7678324679795,-11.0467834466184,2.22206608015325,2.30137833024227
"IFITM2",1.62377108828577,-7.92820321155924,-7.68199946239395,2.55382531021333,2.47857182553372
"IFITM1",1.55847767683056,-8.74708803031583,-9.20304403775056,2.55697668562786,2.67279872969368
"IFITM3",1.22478660017015,-9.25918216876421,-9.55608598454133,2.53876280771337,2.60453612535335
"RP11-326C3.12",0.169885626665915,-12.6465705910921,-12.2134499787719,2.02009534814886,2.05080575518804
"RP11-326C3.15",0.174595702666877,-12.8376914911247,-12.7048021381125,2.21804407568297,2.10185332445685
"SIGIRR",1.02306048123421,-9.50474909352295,-9.74179784656581,2.42839851065672,2.50372462797517
"ANO9",0.272754666979156,-11.5802188433725,-11.5166526222024,2.15809482101771,2.14039132156386
"PTDSS2",0.23401792377617,-11.5657915721652,-11.7781714742467,2.07996878309352,2.13315231027982
"RNH1",1.15685594215898,-9.42567815735543,-9.57469249582185,2.52181256765181,2.60154292803608
"HRAS",0.472020517574167,-10.8580614163142,-10.9281765288544,2.20242889734751,2.31510658295562
"RASSF7",0.570145881244509,-10.0446549506788,-10.3618796812699,2.2738846818295,2.34244269845318
"PHRF1",0.30176011042581,-11.5094909796825,-11.4996137140559,2.20308843468351,2.14166731430314
"IRF7",0.866577109939156,-9.71245304742519,-9.94292208467085,2.38184425815972,2.49417939409973
"DEAF1",0.428401128131344,-11.0064967777485,-11.2122052205584,2.18640992128459,2.23283535317288
"EPS8L2",0.448101737477406,-11.0064967777485,-11.0801749004509,2.18640992128459,2.2875608299864
"TMEM80",0.461312099685717,-10.4485847798071,-10.7347121111089,2.24816808080829,2.31282352305879
"TALDO1",1.4004561623889,-9.12499637769206,-9.25695911537791,2.5366731312556,2.60563676313973
"PDDC1",0.314275713507958,-11.5808116265201,-11.3495703192679,2.16509320920143,2.17745343684405
"AP006621.5",0.244957733805843,-11.726029841205,-11.4768111230672,2.0703634990053,2.14355999326807
"SLC25A22",0.309070400125241,-11.5689820862341,-11.3885452021283,2.18639308154831,2.15852698825264
"PIDD",0.269470811118637,-11.5684516927711,-11.4768111230672,2.12725989498536,2.14355999326807
"RPLP2",4.73194505514277,-5.01135308310706,-4.83072227310375,2.26757345786049,2.21116234317349
"PNPLA2",0.468624541042906,-10.4287356778096,-10.56933136477,2.25280373287746,2.3302385038795
"CD151",0.467818586993666,-10.7083023628386,-10.7090265807268,2.22618948381542,2.31311768972165
"POLR2L",1.23933862669016,-9.30289735963625,-9.47462377027619,2.53940210902203,2.6046512903407
"TSPAN4",0.470763179484757,-10.9174540096179,-10.8857425009949,2.18997506211967,2.31518340726478
"RP11-1391J7.1",0.177437930521445,-13.0412186394904,-12.2134499787719,2.19756516700304,2.05080575518804
"CHID1",0.499611996239912,-10.3649546927978,-10.4343852512003,2.26561049847659,2.34376085327772
"AP2A2",0.432137701186254,-10.9943958932166,-11.1878250426815,2.18631931761659,2.23939397307756
"TOLLIP",0.512234744360651,-10.2278163698948,-10.5021201745214,2.27307661580788,2.34087133502855
"TOLLIP-AS1",0.260957160653722,-11.5604266920596,-11.4616168534817,2.0868295070752,2.14504042970337
"MOB2",0.589568606704518,-10.1373035915564,-10.1256597221449,2.27185401392378,2.33849330326073
"CTSD",1.09793750644085,-9.43209579151532,-9.63046268282644,2.48147455298177,2.50957175986955
"TNNI2",0.437301667254744,-10.926992031225,-11.1829644027657,2.18895311932653,2.24080421241803
"LSP1",1.6417583084153,-8.68341743831221,-8.88361101766899,2.55247939351027,2.63593854478662
"MRPL23",1.12756070430919,-9.43237933732607,-9.587726644729,2.50921748429925,2.55050106381991
"ASCL2",0.490110183673176,-10.332983939527,-10.5228614752833,2.26945389642309,2.33853936190987
"C11orf21",0.509716655112484,-10.3785737531033,-10.3520748953236,2.26341358435888,2.3420926313657
"TSPAN32",0.592811580576988,-9.99033796613393,-10.2895432586709,2.28450781665148,2.33952573661673
"CD81",0.464506763960885,-10.4462125353588,-10.5969900464042,2.24871186083479,2.32440260683189
"TSSC4",0.631504024538534,-9.96138490688578,-10.0875801606856,2.30650430798011,2.34463860225692
"KCNQ1",0.415218356653323,-11.324365109345,-11.1738842952687,2.20344274637326,2.24353465140372
"KCNQ1OT1",0.462528667422338,-10.7626525162262,-11.1202063799298,2.22260354972174,2.26509099183015
"CDKN1C",0.464492279531551,-10.5076830400948,-10.8207037767175,2.2371521364926,2.31403041191641
"SLC22A18AS",0.177437930521445,-12.7229509827603,-12.7048021381125,2.20280914120116,2.10185332445685
"SLC22A18",0.438546981321604,-10.967630365347,-11.1494179348231,2.18660518420228,2.25196047781527
"PHLDA2",0.260568015419487,-11.5753986069226,-11.436289263358,2.07418389673403,2.14814267876076
"NAP1L4",0.732933559289283,-9.86445565887353,-10.0753725318821,2.36097443328883,2.43201762351884
"CARS",0.4910742754676,-10.2441548949833,-10.5856908087844,2.2730907793811,2.32673666329047
"OSBPL5",0.242590445367145,-12.4556692543632,-11.3802840643007,2.16498697493235,2.1614525992678
"ZNF195",0.451580109235933,-10.9634018649783,-11.0730053240024,2.18672409433022,2.29116281260237
"NUP98",0.464638928181365,-10.7628208037701,-11.1059707365474,2.22258724117262,2.27289795213569
"PGAP2",0.427566206154777,-11.1926315304789,-11.1494179348231,2.19563481054405,2.25196047781527
"RHOG",1.41369807744883,-9.07521278828124,-9.26338318548436,2.53754428497085,2.60377925945223
"STIM1",0.468706573053617,-10.691395629531,-11.110568566124,2.22682566805378,2.27030064031766
"RRM1",0.457585649319092,-10.8825488853542,-11.0736252747255,2.19595570580303,2.29086434977435
"TRIM21",0.459487805655403,-10.9060690415442,-11.0467834466184,2.19151506951333,2.30137833024227
"TRIM68",0.214594727832573,-12.0306360069239,-11.9696525175043,2.10758923884792,2.14133592187477
"TRIM5",0.425443847957533,-10.9205554819092,-11.296056405529,2.18961465204437,2.20797630543902
"TRIM22",0.94123415410434,-9.60701603272929,-9.8678150631787,2.4021242028731,2.50213065973847
"FAM160A2",0.438546981321604,-10.9535061534912,-11.1561042356581,2.1871065769605,2.24946882202057
"PRKCDBP",0.216687600239437,-11.7772600759159,-12.0576635745586,2.07545075119167,2.14006767013108
"SMPD1",0.469040926140724,-10.5518604608746,-10.907871146119,2.2324538715421,2.31527688348295
"APBB1",0.464036941199251,-10.7502151069542,-11.1167097322799,2.22372155637703,2.26693835914234
"TRIM3",0.188270374221773,-12.9807844892051,-12.1120008116789,2.23242604348101,2.09432734447578
"ARFIP2",0.461355162493693,-10.5597769674576,-10.5927940264581,2.23186224681138,2.32525346077252
"TIMM10B",0.470622735583638,-10.4138295758958,-10.5665309012786,2.25625801165926,2.33083039065363
"DNHD1",0.20624377800136,-11.726029841205,-12.1214379657602,2.0703634990053,2.06176427510643
"RRP8",0.471247686773408,-10.8080404545427,-11.0127076194754,2.21588178224748,2.30902912467718
"ILK",0.669955551292344,-9.93466249127545,-10.0580682297391,2.33785276869494,2.3749960498883
"TAF10",0.462705782270161,-10.5574487559127,-10.6901456580792,2.23202958126668,2.3136950942984
"TPP1",0.609630312992192,-9.97745267583444,-10.17766610269,2.29102492666833,2.33651559572564
"MRPL17",0.479010661254689,-10.397441931821,-10.5252577566129,2.25981838104111,2.33821525307001
"PPFIBP2",0.230981926254719,-11.8610243825902,-11.6090810701488,2.0853567895114,2.13471042253244
"EIF3F",1.43774107338612,-8.2301819192623,-8.32359343515875,2.52698635903354,2.54577094908214
"RIC3",0.634039923452326,-9.99488479279355,-10.0579659558307,2.28283783847082,2.37053957286341
"TRIM66",0.193536910419406,-12.7229509827603,-12.1068247246849,2.20280914120116,2.12504097367742
"RPL27A",4.63480808035336,-5.00736049412935,-4.80152989924829,2.2275731450515,2.16115411651964
"AKIP1",0.473841320296394,-10.7866512110753,-10.9612116427385,2.2196572493591,2.31404575382399
"TMEM9B",0.925036624863761,-9.58428232952386,-9.94380429675386,2.40788246810163,2.49402462998364
"DENND5A",0.445766622473851,-10.8920316576509,-11.1370792898575,2.19394530062367,2.25701370875353
"TMEM41B",0.466953198272015,-10.6078915731734,-11.1819063196601,2.22935741364718,2.24111512650269
"IPO7",0.363485212741134,-11.4516136197783,-11.3166542998045,2.20632485211478,2.19829320744835
"ZNF143",0.458377108864359,-10.8580614163142,-11.0846473204793,2.20242889734751,2.28514983645768
"WEE1",0.197308544059129,-12.7229509827603,-12.0576635745586,2.20280914120116,2.14006767013108
"SWAP70",0.461884439929507,-10.4864784352482,-10.6145430278375,2.24045574050505,2.32114169442953
"SBF2-AS1",0.160024964708372,-12.6465705910921,-12.4241370356452,2.02009534814886,2.07119716703591
"SBF2",0.324197413674684,-11.4741571233433,-11.4122259355272,2.20566590775078,2.15232676128729
"ADM",0.235922808498427,-11.5783334173,-12.0576635745586,2.15058645996152,2.14006767013108
"AMPD3",0.237335427042582,-11.5739870452396,-11.9696525175043,2.13925313140169,2.14133592187477
"RNF141",0.463184059539307,-10.5085365579329,-10.56983732997,2.2370351957347,2.33013079988023
"MRVI1",0.185955406245284,-11.8610243825902,-13.0792703402643,2.0853567895114,2.05908771487333
"CTR9",0.473693775778336,-10.650307708732,-11.0688276746858,2.2280344825841,2.29310038283993
"EIF4G2",1.14381951756506,-9.43266075807238,-9.58792416232197,2.50747930465739,2.59643144463383
"ZBED5",0.393385128461366,-11.3933116662615,-11.2429140597329,2.20601111810743,2.22487160663475
"ZBED5-AS1",0.434133235466869,-11.0014734598747,-11.1684309137728,2.18635605430912,2.24526032565498
"USP47",0.474316640878365,-10.831299823312,-10.8217689757222,2.21025667141359,2.31405444765058
"DKK3",0.177437930521445,-12.6465705910921,-12.1214379657602,2.02009534814886,2.06176427510643
"MICAL2",0.229316654801091,-11.726029841205,-11.7023272750914,2.0703634990053,2.13206611735405
"ARNTL",0.458935490187578,-10.7678324679795,-11.1430788252902,2.22206608015325,2.25447596174205
"BTBD10",0.41642478999665,-11.1505789154595,-11.2287391073738,2.1929460066656,2.22856829303011
"FAR1",0.427566206154777,-10.9783349415993,-11.2357988083565,2.18639891341828,2.22674402213369
"RRAS2",0.473969220504645,-10.795430499873,-10.9421821529635,2.21826007283512,2.31479371176727
"COPB1",0.462678876978413,-10.4364070362293,-10.641225821628,2.25099278381262,2.31734183030156
"PSMA1",1.07213664150871,-9.44743479223499,-9.65617857167871,2.45129460862875,2.50635299135325
"PDE3B",0.473160331808354,-10.8179606624273,-10.9518141954747,2.21367765308708,2.31446782662676
"CYP2R1",0.413452696361237,-11.024542576735,-11.3023681232425,2.18675759103648,2.20528873285278
"C11orf58",1.29481601102688,-9.212859547525,-9.4141159500805,2.53773415091711,2.60141257873767
"RPS13",4.46047827169417,-5.27404845410538,-5.1101531839903,2.14109527562749,2.09144740978583
"PIK3C2A",0.319004864898528,-11.5347833058116,-11.3885452021283,2.19925021794667,2.15852698825264
"NUCB2",0.675397322090358,-9.91009171408606,-10.0590996060397,2.34982826051545,2.36454107995053
"SERGEF",0.467915059406521,-10.4920014009323,-10.9612116427385,2.23952050824708,2.31404575382399
"SAAL1",0.439374215890447,-11.0798383982289,-11.110568566124,2.1888959272563,2.27030064031766
"HPS5",0.311673282724815,-11.5620577283092,-11.3885452021283,2.1905334203729,2.15852698825264
"GTF2H1",0.467450621951652,-10.5367579626419,-10.8783468496688,2.23377303257995,2.31510440468407
"LDHA",1.53093277366834,-8.81493309302979,-9.21291406254977,2.55839793044411,2.67013578872347
"TSG101",0.640021486004046,-9.97413940339612,-10.0580279786451,2.29334831166572,2.36957991732972
"UEVLD",0.242590445367145,-11.8610243825902,-11.4616168534817,2.0853567895114,2.14504042970337
"SPTY2D1",0.396597394660384,-11.3426094465374,-11.25008219633,2.20426970687911,2.22294736001535
"IGSF22",0.18075286309051,-12.317360961206,-12.8356493069929,2.14591804804641,2.07186889921468
"ZDHHC13",0.332975490937524,-11.3060142577673,-11.4996137140559,2.20250900100635,2.14166731430314
"HTATIP2",0.705784638658745,-9.8636410942807,-10.0611649275844,2.36111819059718,2.38753452406314
"PRMT3",0.258829670578705,-11.5689820862341,-11.7781714742467,2.18639308154831,2.13315231027982
"FANCF",0.441448747436338,-10.9060690415442,-11.1610846281566,2.19151506951333,2.24771193042558
"SVIP",0.728482995552614,-9.85223880106851,-10.0736786780235,2.36304041458556,2.41963349398862
"CCDC34",0.305407592172397,-11.5684516927711,-11.3421662919186,2.12725989498536,2.18237152275343
"LIN7C",0.412157024410494,-11.324365109345,-11.1878250426815,2.20344274637326,2.23939397307756
"METTL15",0.226588395677694,-11.5604266920596,-12.0576635745586,2.0868295070752,2.14006767013108
"ARL14EP",0.628511176215902,-9.95586559092045,-10.1257425902884,2.31458320810345,2.33848618194302
"DNAJC24",0.246705237894535,-11.5684516927711,-11.7023272750914,2.12725989498536,2.13206611735405
"IMMP1L",0.43548142753503,-11.0380428374623,-11.1448946338105,2.18715068309926,2.25374412688134
"ELP4",0.32054023874157,-11.5760569422627,-11.3495703192679,2.17954875866024,2.17745343684405
"RCN1",0.420273637151367,-11.024542576735,-11.263091847762,2.18675759103648,2.21925798195264
"EIF3M",1.19265303145015,-9.2971940326184,-9.58942144840252,2.53935917332217,2.59542833568934
"PRRG4",0.174595702666877,-13.0412186394904,-12.2868143806828,2.19756516700304,2.05578518262412
"QSER1",0.177437930521445,-13.0412186394904,-12.2134499787719,2.19756516700304,2.05080575518804
"TCP11L1",0.189569047265482,-13.0412186394904,-12.0840239812488,2.19756516700304,2.1358900411318
"CSTF3",0.470228854211328,-10.7316635491972,-11.0789901281981,2.22501396356177,2.28817430513928
"HIPK3",0.462514571408638,-11.0579812816991,-10.9323556428746,2.18789440611439,2.31503330504129
"CD59",0.490436932023678,-10.2951235551438,-10.5519612181933,2.27200356824151,2.33378049822725
"FBXO3",0.469600902109886,-10.7653366533025,-10.7035375688061,2.22233085748299,2.31325074819524
"LMO2",0.433724561057427,-11.0139172620358,-11.1662484404358,2.186525353056,2.24596960520886
"CAPRIN1",0.470944945850814,-10.332983939527,-10.642829123806,2.26945389642309,2.31715940734862
"NAT10",0.397608079271607,-10.9318739568322,-11.4417060102327,2.18851056492723,2.14738942524696
"CAT",0.783443746268696,-9.83764771932418,-10.0261403851148,2.36525758499612,2.47275885151488
"APIP",0.552618623894262,-10.1455730254464,-10.3538779239652,2.27195833726944,2.34215873512547
"PDHX",0.454257115022502,-10.8825488853542,-11.0921730761268,2.19595570580303,2.28091789807436
"CD44",1.48657707532711,-8.92393018126435,-9.23104270418045,2.5500845549646,2.64673746608636
"TRIM44",0.471483037316475,-10.7932114916609,-11.0229635412379,2.21863215549325,2.30722957531874
"LDLRAD3",0.18075286309051,-12.4556692543632,-12.7923022546894,2.16498697493235,2.10097581949476
"COMMD9",0.696591267458884,-9.89273977933476,-10.0617816170093,2.35498159156086,2.38924803593783
"PRR5L",0.259963757684598,-11.5654709431468,-11.7781714742467,2.18868585469537,2.13315231027982
"TRAF6",0.404732229463471,-11.2617696156676,-11.2458438685814,2.19999725505756,2.22409043967561
"C11orf74",0.225478490438372,-12.0306360069239,-11.664747685725,2.10758923884792,2.13258966318418
"API5",0.463636389777391,-10.3774554545605,-10.7013216376373,2.26360653681167,2.31331048093168
"TTC17",0.479502644613916,-10.4396414332215,-10.4769049733555,2.25023583907214,2.34265963045481
"HSD17B12",0.473010512104444,-10.7344058483513,-10.8468605387962,2.22484663956448,2.31458112333691
"ALKBH3",0.473073542540776,-10.7111481121002,-10.8753020518428,2.22606754752322,2.31506758818277
"ACCS",0.188270374221773,-13.0412186394904,-12.1068247246849,2.19756516700304,2.12504097367742
"EXT2",0.421750108678979,-11.0727942159524,-11.2287391073738,2.18855417022458,2.22856829303011
"CD82",0.52653958343719,-10.2163284065344,-10.4379852767639,2.27299291038193,2.34373904129781
"TSPAN18",0.218073193864003,-12.0306360069239,-11.8696704099259,2.10758923884792,2.13698823514882
"TP53I11",0.229316654801091,-11.5807819102115,-11.8696704099259,2.07219043993715,2.13698823514882
"SLC35C1",0.340135009600054,-11.5808116265201,-11.2934078407082,2.16509320920143,2.20903910522159
"CRY2",0.251153520933427,-11.5772761386386,-11.7023272750914,2.14738396490195,2.13206611735405
"PEX16",0.696583851097876,-9.9056486770526,-10.0653071112766,2.35131191416704,2.39791919834348
"GYLTL1B",0.223911752724746,-12.0306360069239,-11.7023272750914,2.10758923884792,2.13206611735405
"PHF21A",0.453207829230077,-10.8906846330575,-11.0934439143712,2.19421314718967,2.28018659990185
"DGKZ",0.626544658550125,-9.96544195745318,-10.0986607949596,2.30142405695699,2.34206411253783
"AMBRA1",0.221128302595279,-11.5604266920596,-12.1120008116789,2.0868295070752,2.09432734447578
"ATG13",0.472353513677628,-10.8040532554844,-10.9937576974347,2.21668082231777,2.31154248848053
"ARHGAP1",0.480800120986886,-10.318763505885,-10.5829104027509,2.27063182179281,2.32732910532261
"ZNF408",0.199815056037535,-12.0306360069239,-12.1107581427912,2.10758923884792,2.07967987971902
"CKAP5",0.23401792377617,-11.5802188433725,-12.1068247246849,2.15809482101771,2.12504097367742
"C11orf49",0.32054023874157,-11.3060142577673,-11.5882929144866,2.20250900100635,2.13583876778806
"ARFGAP2",0.632868903709943,-9.96989327991898,-10.0679214736056,2.29687986813868,2.35332239231967
"DDB2",0.4731636527957,-10.577427840301,-11.0105371644257,2.23075498058367,2.30937113818463
"ACP2",0.325257082061329,-11.4280595735507,-11.4417060102327,2.20648378601688,2.14738942524696
"NR1H3",0.210630821538473,-11.8610243825902,-12.1068247246849,2.0853567895114,2.12504097367742
"MADD",0.443503576085872,-10.8145925352696,-11.253025230975,2.21445750875461,2.22213630721514
"SPI1",1.124740373919,-9.43294694730006,-9.58680041973093,2.50412731192147,2.54659301208179
"SLC39A13",0.275123687981729,-11.5802188433725,-11.4996137140559,2.15809482101771,2.14166731430314
"PSMC3",0.85977260507357,-9.63629447378371,-10.021175087571,2.39531843106255,2.47446270608444
"CELF1",0.613144276330046,-10.0381063458873,-10.0785478387417,2.27448619781627,2.34764774215315
"NDUFS3",0.851533213751217,-9.65777547792172,-10.0174333220231,2.39094285536373,2.47569303395493
"PTPMT1",0.699182810795655,-9.91358213258003,-10.0695904554847,2.34856331119951,2.40796476620952
"KBTBD4",0.457353996304554,-10.8533870971487,-11.0934439143712,2.20380937478756,2.28018659990185
"MTCH2",0.582165950500323,-10.1075488433625,-10.1935434025402,2.27169444209284,2.33656262711741
"FNBP4",0.540587831463047,-10.1221469003215,-10.4527961609303,2.27172311523417,2.34352845763316
"NUP160",0.469922225347561,-10.4693327366784,-10.52343740228,2.24368395313577,2.33846350377182
"PTPRJ",0.225478490438372,-11.5585501876496,-12.1068247246849,2.09784164060755,2.12504097367742
"SSRP1",0.570852806691734,-10.0203404689273,-10.3985676003635,2.2767814845222,2.34345439456522
"SLC43A3",0.450656938675405,-10.8469003848836,-11.1387901390154,2.20574544136171,2.25627461817252
"SLC43A1",0.201677448281737,-12.2272241961111,-12.1068247246849,2.13379043070395,2.12504097367742
"TIMM10",0.532429595435206,-10.2256354057427,-10.3941005109582,2.27306407438542,2.34336176613404
"UBE2L6",1.22691939424546,-9.29691996588385,-9.51807449300367,2.5393583137585,2.60590193408339
"SERPING1",0.260568015419487,-11.5645302205551,-11.5270602996083,2.11853605271832,2.139669502765
"CLP1",0.305407592172397,-11.5808116265201,-11.3699551151498,2.16509320920143,2.16587050207151
"ZDHHC5",0.343668203929805,-11.726029841205,-11.1716304405461,2.0703634990053,2.244241031057
"MED19",0.464867834329885,-10.5749524188889,-10.7460087213075,2.23089522633399,2.31283579129571
"TMX2",0.63386024341384,-9.9551206062899,-10.0980955200461,2.31570804699362,2.34217406038632
"C11orf31",1.47133918076058,-8.98807640829143,-9.23167353367384,2.54308297439368,2.63853080534934
"CTNND1",0.213007589261693,-11.9277709215198,-12.0576635745586,2.09394355465052,2.14006767013108
"LPXN",0.580888403456383,-10.0167042825969,-10.3284667576188,2.27740232139545,2.34116545226164
"ZFP91",0.225478490438372,-12.2272241961111,-11.6090810701488,2.13379043070395,2.13471042253244
"AP001258.4",0.297661097293019,-11.5701112920338,-11.3609169698116,2.13079184987991,2.17055324958054
"FAM111A",0.467733277112253,-10.6643835373279,-11.1330118675627,2.22764840121108,2.25883223978792
"MPEG1",0.676604844940447,-9.92393570417108,-10.0583187421553,2.34410080926367,2.37689091957493
"OSBP",0.244957733805843,-11.5802188433725,-11.8696704099259,2.15809482101771,2.13698823514882
"PATL1",0.36803862082298,-11.3933116662615,-11.3244176682843,2.20601111810743,2.19385497902507
"STX3",0.330411173393299,-11.5393955319725,-11.3550656447549,2.19823779166605,2.17397758907307
"MRPL16",0.672660194214159,-9.95754289823082,-10.0707743629081,2.31207161201549,2.410931406745
"MS4A6A",0.998000376576081,-9.53964756229289,-9.78024046130095,2.4193782817321,2.50373635232626
"MS4A4A",0.473947242124524,-10.6614949182138,-11.0549842032811,2.22772835006102,2.29867189778989
"MS4A7",0.829407346240963,-9.71128159211865,-10.017600841635,2.38201506596289,2.47563945219967
"MS4A14",0.216687600239437,-12.317360961206,-11.7781714742467,2.14591804804641,2.13315231027982
"MS4A1",0.982932610992207,-9.55182027996778,-9.816666430517,2.41627231442721,2.50357706621175
"CCDC86",0.271793287667799,-11.5772761386386,-11.4996137140559,2.14738396490195,2.14166731430314
"PTGDR2",0.166061117169247,-13.0412186394904,-12.5399993996949,2.19756516700304,2.08557694171576
"PRPF19",0.49881894971315,-10.2782789240533,-10.5252577566129,2.27260080416149,2.33821525307001
"TMEM109",0.697516150149961,-9.8817649694579,-10.0599564399088,2.35757530347778,2.38390754061112
"SLC15A3",0.43064393110815,-11.2801262957033,-11.1152982433069,2.20107887531981,2.26769749012501
"CD6",0.653810673364923,-9.93605157114844,-10.0725683751482,2.3368601648126,2.35041330899011
"CD5",0.530912419797995,-10.1384273172803,-10.4876222727201,2.2718670466183,2.34202248974117
"VPS37C",0.240056144133623,-11.5600517762883,-11.7506158057126,2.10626979297255,2.13246126307982
"DDB1",0.476915877299226,-10.370132443456,-10.563096516485,2.26482052176707,2.33154744936796
