"","theta","batchA","batchB","log_umi:batchA","log_umi:batchB"
"IKBIP",0.363362751467015,-14.5866123995229,-14.3483918631462,3.51951603867124,3.37920391027725
"APAF1",0.687341114557858,-11.2588898949917,-8.50636919061046,2.20023124061228,1.36835718736858
"UHRF1BP1L",0.340230759445213,-15.0992428696816,-8.13760448960179,3.19830381034215,1.28041575056352
"ACTR6",0.0807988925298677,-10.4696830477044,-9.14009121537961,2.23138855693515,1.73122071360414
"SCYL2",0.565989826388729,-11.3160027076337,-16.7502722175034,2.24587446911686,3.83104835986412
"UTP20",0.297955647735798,-8.77088924451959,-12.0082765239442,1.12106101922594,2.07620827159901
"ARL1",2.28274937252064,-6.75040236561376,-11.6584178600629,1.15457037564008,2.62374241325887
"CHPT1",1.81836809657612,-9.77328608862173,-8.98076087470531,2.31583825319559,2.03414251991981
"GNPTAB",0.333586731743291,-7.45272413520365,-4.02209898701905,1.31170486555213,0.342916598536375
"DRAM1",0.313790482365754,-18.7115293553946,-20.11962815396,4.25680042274288,4.72534816056973
"CCDC53",1.972119310326,-9.51867435546211,-11.3811937334653,2.20330769407609,2.71929182491153
"NUP37",0.91084826186944,-13.8139518740582,-11.9418500152781,3.07529025519458,2.493424824817
"C12orf42",0.355958336412114,-0.525482010765069,1.91436548569263,-1.14339030278956,-2.18110634211922
"HSP90B1",1.00154680441237,-12.4675210078127,-9.95958222785706,3.36508046415147,2.61273467902588
"C12orf73",0.70093157476978,-7.98790819541786,-19.0310146770396,1.17971313230742,4.36804778668418
"TDG",0.253390406376951,4.46133239044024,-8.63280537014062,-2.14776766369488,1.72619052747079
"HCFC2",0.0108384617662589,-6.9976569253596,-9.88260991374966,0.783287089725424,1.92461684889433
"NFYB",0.518879216344362,-10.8994064804692,-13.2193779911844,2.18910740649203,2.78204782410045
"TXNRD1",0.492284009389556,-16.2411609208718,-19.328916850177,3.77239057716023,4.66283658822336
"EID3",0.556048098624852,-14.3061419858896,-11.7097882803563,3.1192904433093,2.32131329183812
"CHST11",1.5661312855968,-10.4245156985003,-9.10678428197012,2.32725172296529,1.87650937144918
"C12orf45",0.14845762034278,-4.70944219895219,-12.3026849103267,0.543846414101164,2.68080150493073
"KIAA1033",1.61724567739024,-11.6807751469549,-8.4278782815526,2.60982840439867,1.70699585732118
"APPL2",0.34311123637868,-10.7439963809916,-7.21029791485023,1.63039285423294,0.809718946206209
"C12orf75",0.326709896686516,-8.43230303240201,-11.7916953351458,2.01081337249907,3.01633376868518
"CKAP4",0.831030977473647,-17.1478815959329,-14.6660889617868,4.04034067400888,3.33819633097076
"TCP11L2",0.229850937545108,-4.52401977703382,-12.4678928585495,0.204672609810701,2.59953222595181
"POLR3B",0.215952576365654,-15.5064145327221,-25.9159076201782,3.02631406898158,5.7489244908436
"RIC8B",0.113071615523109,-6.89059107400233,-6.12310654248665,0.647729454957008,0.419167224284843
"RP11-412D9.4",0.0397854459093448,-4.86445071077353,-7.0179571141751,0.0663894239286412,0.806738892384532
"C12orf23",0.599133250518275,-7.56591222099776,-9.13035154982237,1.26614880430972,1.67584030362003
"MTERFD3",0.584661943478764,-13.5512942380417,-6.43866200193759,2.74746025085265,0.559355103817115
"CRY1",0.425734237580074,-15.7645726889332,-10.6966981502487,3.23281460402996,1.92554496600428
"BTBD11",0.348455306512539,-15.0147069112944,-18.6230959465275,3.01475032423902,4.19420775884123
"PWP1",0.16026380563474,-8.77055424043092,-9.25113610077997,1.9187465031866,1.92594375511923
"PRDM4",0.413431329525296,-9.15373234822752,-11.9358318183161,1.58054517574025,2.37679923495365
"CMKLR1",0.167522459411048,-23.4643632039548,-7.97943141461053,5.38449293728143,1.038200819027
"FICD",0.207624346861972,-10.859348241081,-4.57955426938272,1.49920907394831,-0.129446077584395
"SART3",0.631052004959955,-12.7392719709775,-16.411971866786,2.60187354326939,3.60358832577568
"ISCU",2.0572252712879,-7.18040645111434,-7.17685820519571,1.97438017741526,1.97373835216657
"SELPLG",0.917910870753999,-7.70604577838966,-9.7496049285915,1.8484578752227,2.42040553621499
"CORO1C",0.295998492726399,-13.8524930939817,-16.3707128328348,3.1749630073076,4.00365401128769
"SSH1",0.128886769474637,-8.57373640002152,-3.12377247453779,1.19359160130888,-0.507413572659539
"USP30",0.00513065111696392,-0.532142942848903,0.415071989675539,-0.996810533589383,-1.72054497207539
"USP30-AS1",0.566802407306424,-10.2716084236475,-10.0935003044684,1.87792408296034,2.00552810490626
"ALKBH2",0.960262461516364,-12.7688914444263,-12.0071121509267,2.7895923114791,2.51248323257328
"UNG",0.627437347527736,-19.4342103116826,-6.99741268721712,4.63232603350277,1.05930311976722
"KCTD10",0.0345185948890563,-15.9907728012434,-12.9623789879902,3.56931836386243,2.4848690631546
"UBE3B",1.18119649146638,-10.4847517055502,-4.39926173737093,1.97277939713137,0.248409154361908
"MMAB",1.28648998970093,-10.7411325415926,-15.986471712805,2.31914559577127,3.74217289479517
"MVK",0.334987947238312,-12.1387144491342,-15.1553538240264,2.39024453365518,3.0783727979776
"GLTP",0.133438486727848,-10.8955327861261,-13.4107016716659,2.38002876371632,3.19014981804225
"TCHP",0.946302282945188,-15.170240319208,-6.19989933143403,3.33151905002129,0.785665009876378
"GIT2",0.377799732865615,-6.32034736790107,-10.8867136833902,1.3123101665748,2.59371433400424
"ANKRD13A",1.12778640274631,-8.0114792148369,-8.4917933329787,1.58735037562921,1.71605767739946
"C12orf76",1.58273326736513,-10.1462966878264,-8.6248067800992,2.1059760474919,1.72012980340192
"ATP2A2",0.714555005568078,-15.6677723602777,-11.0551395687028,3.40588250341648,2.17771446287083
"ANAPC7",0.485960344841379,-12.4602033860203,-16.445870809508,2.63122636625244,3.81963532828747
"ARPC3",2.50030670366972,-9.51916535262114,-9.04300388220157,3.09569840217424,2.95984509223637
"GPN3",1.8894295301672,-13.711260047603,-9.813239475157,3.24040414104371,2.11099940744392
"FAM216A",0.40852359846006,-9.15766765299431,-11.4352502195844,1.16122286079475,2.12730245474353
"VPS29",0.827656884409116,-12.472797945862,-9.70454505272721,3.25383740226815,2.49129551936148
"PPTC7",0.579365894171653,-10.8826511050724,-9.38125005705482,1.99487422846769,1.6477298322226
"TCTN1",0.467347189586256,-1.96919948319545,-9.44012056906152,-0.659932065641355,1.60929199610092
"HVCN1",0.22572663926719,-2.20583803161699,-2.20472085073675,0.0887816588765077,0.173977535084056
"PPP1CC",2.02580901296257,-8.81418053362129,-10.3905740850237,2.2424360147607,2.70669497634707
"FAM109A",0.311570401828978,-10.2184827966773,-17.2137464006467,1.63437157501839,3.55650288210304
"SH2B3",0.357216522903476,-17.1178996890469,-18.4924813716321,4.07333118704528,4.50522319703981
"ATXN2",0.5270441358774,-14.2789809264854,-13.7339744810309,3.24685481382276,3.02944303276164
"BRAP",1.1186146495153,-12.5850561954103,-10.4110246132373,2.65191169036356,2.05246707120583
"ACAD10",0.440973321484016,-17.6333260482155,-4.70899702749555,3.79921106309373,0.0420577460322912
"ALDH2",0.154596788571104,-13.5944266827298,-12.1254745044795,3.51395569892119,3.10155596642377
"MAPKAPK5-AS1",1.30567102118339,-11.3179794993421,-7.81576664497478,2.75351539698397,1.6987604553995
"MAPKAPK5",1.69266846421008,-11.6358599221465,-11.8885789737136,2.54715570136132,2.59622712211008
"TMEM116",0.0875592935601056,-5.97196101816205,-4.26690236108948,0.804976831078943,0.166547744300019
"ERP29",3.00763539425485,-6.40600820992957,-7.36338865370547,1.87577415539779,2.16601593780521
"NAA25",0.0623715504873452,-8.57133154508345,-14.5589350751929,1.32673052135162,3.16129190571497
"TRAFD1",1.15880485998038,-13.1359512267198,-12.7310037981218,3.04542358290755,2.88646932794397
"HECTD4",0.310381282959407,-8.05839566683868,-17.1730675504428,1.20060123737541,3.83602884019082
"RPL6",8.77997647225324,-4.68158794867947,-5.09692330484646,2.10466630331726,2.22250067074949
"PTPN11",0.27813708123844,-14.7498107390654,-16.9626020986576,3.08098343899526,3.71778644325708
"OAS1",0.615169608135563,-13.1765177730789,-13.2053569982511,3.5026481181316,3.52580514556878
"OAS3",0.311733782248756,-6.84068941191903,-14.3197364165673,1.34926647178182,3.46154149349712
"OAS2",1.47763207324539,-13.9984991675459,-9.32081276743179,3.44574906045184,2.08869649908117
"DTX1",0.303330992820897,-19.4552841990727,-4.2953513099395,4.16885015055082,-0.154551050478538
"DDX54",0.350271425704708,-12.3102019537544,-14.5107212413325,2.84238401041342,3.5328535607898
"RITA1",0.898050545907276,-10.8903948951371,-10.9109387141231,2.16357570304042,2.21302177955837
"TPCN1",0.578889055695733,-10.7221341145195,-8.33360732112844,2.01047569186258,1.30610031464353
"SLC8B1",1.00455515684329,-7.89592469052722,-12.5300350723672,1.31108017700528,2.62611178722582
"PLBD2",0.258907975165889,-10.0489572538613,-16.6212573982134,1.65019240749431,3.41947478487263
"SDSL",0.349674634830371,-15.3238317963404,-17.2897996815684,3.23123938780183,3.82744400347722
"RBM19",0.552565427569784,-12.0476928479438,-3.52610239526568,2.38800638226601,-0.446575505965202
"MED13L",0.287938474035848,-8.76817329099618,-8.47856529540905,1.48636072304079,1.38126316433516
"MAP1LC3B2",0.734235758473632,-16.6184917457816,-10.1374375709087,3.98931318087197,2.12491390094906
"C12orf49",1.11753648675873,-15.1243991641314,-8.31764395928039,3.44263636546255,1.33368032754416
"FBXW8",0.197409285446501,-25.9626049007015,-10.8564105647759,6.087891801116,1.79669450681658
"TESC",0.392817485590963,-16.5621172741697,-16.8691364052803,4.18358980802933,4.29698117450823
"FBXO21",0.0625134667765218,-9.65125266884873,-6.74563087654585,2.06394026542475,1.088336676228
"RFC5",0.0624331173930954,-14.5939879711281,-9.09667341756674,3.26778146921915,1.7302157108482
"WSB2",0.403699621932511,-13.2563155942493,-6.53647379333451,2.59222506873217,0.456699970065423
"PEBP1",1.92067612109289,-8.89192304027197,-8.51904840283226,2.45948981163897,2.3434223301122
"TAOK3",0.554751404189229,-8.65125514627271,-8.36605295853597,1.95710144506271,1.94663955934791
"SUDS3",0.77240631968576,-9.38356415884935,-13.747558429245,1.77131043294589,3.1062995733658
"PRKAB1",0.911617896173568,-10.1663936560107,-7.3099940103372,1.8469440068552,1.00277067494008
"CCDC64",0.340121391694278,-9.58202215739542,-3.13120101921964,1.58214918586393,-0.324939653264472
"RAB35",0.987609198375747,-8.45467999328893,-15.0706442348754,1.51669488309886,3.47261231160111
"GCN1L1",0.640296134542316,-11.3155015904024,-3.20172055836031,2.12208574086108,-0.370916489539925
"RPLP0",3.89697912896985,-6.52021096829571,-6.31991288599364,2.46235444419502,2.40173144862062
"PXN-AS1",0.392231798714324,-19.114389466778,-13.4013924121843,4.30840057397674,2.65194524634089
"PXN",1.51839338833725,-5.63689628099758,-6.00058484607884,0.917196318665729,1.01690231839753
"SIRT4",0.144233077515346,-14.3957678001263,-8.98058727976698,2.74146879988007,0.736935475670386
"COX6A1",2.82382360584211,-8.90728812567266,-9.19835329746953,2.55777132746079,2.6344791171543
"TRIAP1",1.04163135675802,-13.1408954161864,-9.55151277530202,3.14473849093384,2.10542774403909
"GATC",0.583215258821764,-9.43795722426433,-9.43750363814879,1.46976595650115,1.53960263597091
"SRSF9",1.54463054833395,-8.21615664421682,-9.14779188662963,2.15997054387623,2.45535893141567
"DYNLL1",1.1573578965812,-8.88119354920935,-6.0937736408203,2.4228366542426,1.60774276643113
"COQ5",1.00984525421389,-8.57468667805468,-15.3529094019035,1.66116359191555,3.61037593641605
"RNF10",1.98427777809682,-12.2332991521307,-12.8120195858662,2.89073417760486,3.05920460187404
"POP5",3.16446778891376,-8.38037499683194,-9.32417335476805,1.87738370942816,2.16432241543058
"MLEC",0.221837825502235,-13.9301240171626,-11.1987903601082,3.34962672860281,2.52594140556535
"UNC119B",0.281810216842588,-4.01998460367461,-10.2282418239822,-0.373001579251253,1.58353019146042
"ACADS",0.627651119230602,-13.3479831698622,-13.867066750531,2.89792091969265,3.03902388713573
"SPPL3",0.78020654282905,-14.7116498241179,-7.85161962322671,3.24608540008607,1.29825629577794
"C12orf43",0.850936207429973,-13.7662256341972,-9.09272515750044,3.06140331225679,1.63449278369718
"OASL",0.215954595150746,-12.2022185885311,-14.4299970840312,2.7343174561262,3.41760894058476
"P2RX7",0.430574714437229,-15.2026096719157,-7.85976959712648,3.09475344103671,0.910586711991429
"P2RX4",0.897767514143254,-14.3355721668594,-10.5758324489228,3.2575388901402,2.1705128278397
"CAMKK2",0.872007583871779,-14.7839142257722,-14.581759573987,3.38764944884777,3.34246515960935
"ANAPC5",1.74381947172263,-12.0616499720156,-11.1714414794154,3.01776055304023,2.78755717155741
"RNF34",1.18525095043865,-7.9399820683521,-7.00940285820791,1.54654642329567,1.23933450616713
"KDM2B",0.86815674810511,-12.3910022245818,-10.6539191364441,2.7190241213606,2.24961078492382
"ORAI1",0.279125415205654,-8.08495927632412,-9.15658956518692,1.8086401439177,2.00910152551076
"MORN3",0.089887976666785,-4.31764384415581,-6.90004271897808,-0.0546228680703707,0.736607149238398
"TMEM120B",0.690798991326542,-3.93841298066479,-11.7996660251949,0.018811151526756,2.34760951136463
"RHOF",1.62702805624734,-10.0227518029563,-10.7421684087361,2.51072294437958,2.6972490327157
"AC084018.1",0.7173516474658,-13.1945011170737,-9.7021021035228,2.83782195630379,1.78908853259373
"SETD1B",0.0639896418934334,-3.23553887300426,-9.40449799857617,-0.133775173302816,1.71829251546663
"PSMD9",3.6211971317593,-10.2390008456687,-12.1120942487451,2.58591484847543,3.10407314747404
"RP11-87C12.2",0.349497115550225,-9.09720700545163,-10.9645252732058,1.38809969582974,1.80046280587515
"BCL7A",0.209643962505461,0.367584622719456,-4.39400930395698,-1.41470885810849,0.213547147569298
"MLXIP",0.669378931475583,-10.4471557406861,-11.7182588451773,2.27058942882552,2.63407999577409
"DIABLO",1.16426518914215,-10.3561313974131,-11.6740567953492,2.08310523179179,2.51348094715292
"VPS33A",1.27300542178969,-11.8883847727206,-15.0956687273728,2.57742159302723,3.49094093351188
"CLIP1",0.221982447764951,-15.2081533466655,-8.03223583984123,3.53288777886705,1.40437591508991
"ZCCHC8",0.7279497660643,-17.6044152130932,-13.2548031807106,4.00254061351214,2.81114287181299
"RSRC2",1.77071642371443,-10.4285028055659,-8.8403801766713,2.53422461841556,2.08457200363155
"HCAR2",0.233983091463225,-19.7690196129793,-17.4982773225629,4.59995132119616,3.91607581897414
"HCAR3",0.0926306521757671,-25.2610094641532,-17.9710349613837,6.18841332052967,4.18961107905992
"DENR",3.65891301924528,-7.15584915284244,-8.86287158742064,1.49488935297675,2.02900238909621
"HIP1R",0.415029637115321,-10.8884232809577,-4.83240435868231,1.71238604273179,0.154376567046897
"VPS37B",1.20082006574324,-7.5090661837439,-11.1356806434497,1.35909453244349,2.44924178122633
"OGFOD2",0.372125336520196,-12.4629919079296,-8.94037791377083,2.66128674042874,1.54673563169176
"ARL6IP4",2.84410456644162,-8.33148068781696,-9.92287061467506,2.42573673943785,2.86121721825417
"PITPNM2",0.202465125419522,-12.7706549740202,-17.0914037120627,2.18151326829693,3.38548076675134
"MPHOSPH9",0.659475096555652,-11.6343664121163,-14.4514067288772,2.44553807024417,3.30476119608445
"C12orf65",0.388721523895361,-7.6765341347676,-5.41559801721281,1.44759018512015,0.831119684919534
"CDK2AP1",0.170333515390073,-17.6039225319588,-18.3795787681465,3.89123610795978,4.09080486780437
"SBNO1",0.492478194345646,-6.00483261619328,-9.01854344651918,0.993271939492527,1.83228223690154
"hsa-mir-8072",0.275315267846725,-10.0157635729589,-8.53057770712993,1.5981649770552,1.30118793621922
"SETD8",0.121453198995648,-16.1335402968914,-20.1398538321273,3.33993111771496,4.59317201901981
"RILPL2",0.583886089204258,-10.3386338673532,-9.04626410274065,2.596954051126,2.32297717103888
"SNRNP35",0.135030268903076,-9.63642301305757,-19.3742266376592,2.02897184278253,4.89303088141577
"TMED2",5.07801161845879,-11.352289837528,-10.6367324225661,3.03978926140022,2.819191958893
"DDX55",0.829058103128454,-5.42857425856731,-13.3828526211445,0.46445534962768,2.92045919083944
"EIF2B1",0.196879994437217,-9.33829608843569,-9.93850000298677,2.19736233604191,2.22387444371407
"GTF2H3",0.384498698246589,-5.97197005736577,-10.1766051128444,0.567857090981683,1.74154716391585
"ATP6V0A2",0.380502056112877,-15.1184158528877,-7.77396172444699,3.2717310857592,1.14038114901453
"CCDC92",0.870070829124804,-8.88503357997612,-13.1487918033716,1.45732312259464,2.68409741992048
"ZNF664",0.562513491761094,-20.4817499836471,-5.5676235826687,4.71725952968552,0.357265701473898
"NCOR2",0.0302067726137913,-16.3397211348615,-14.7694480696992,3.78741859602418,3.65999272140368
"SCARB1",0.138599610247478,-28.5987831143115,-18.8917367747548,6.85058298974032,3.95645529784828
"UBC",3.29165624560492,-7.0283178667508,-6.25254038355136,2.38135508762337,2.15895187347559
"DHX37",0.205534019485608,-13.3785002047845,-5.20075113852757,2.53725365737718,0.280824129088024
"BRI3BP",0.661184136108328,-17.4901313889246,-10.7199588317716,4.06651990148815,2.00944924597013
"AACS",0.142351528846366,-7.03980441963818,-16.6372083495513,0.66625648019559,3.50714817406683
"LINC00944",0.351698333352149,-12.1970248944368,-3.51824283966131,2.16307576267408,-0.448945839754681
"SLC15A4",0.376142051198719,-8.35273588991775,-10.4013659216445,1.353824274001,2.00318271055976
"GLT1D1",0.518133821405256,-13.4651799732938,-7.8274674299869,2.70653050699433,0.972619729039713
"STX2",0.570408801303907,-8.67402318552859,-9.9048324113189,1.31373387799063,1.56552163241642
"RAN",2.20030079178426,-11.4552090568388,-11.4582395101462,3.3181728394644,3.30929925928603
"SFSWAP",1.11601043070107,-10.7929272389017,-10.9805452129673,2.30477720817474,2.34982039394616
"MMP17",0.164218951365358,-14.8966469781866,-16.3815335711875,3.05058253678452,3.4778439485311
"ULK1",0.568642676459897,-3.37837536371991,-8.44828906691528,-0.379793111528973,1.26239787697317
"PUS1",0.26572176335019,-9.81862689712591,-12.2874249018201,1.7329180543978,2.62209645143564
"EP400",0.665417810661621,-13.9511639299177,-13.2670421583454,2.87907560012275,2.85694142601583
"EP400NL",0.362131270965978,-10.1619184225488,-12.8759634353012,1.72042589721897,2.57801080825567
"DDX51",0.0529700196212802,-7.23743065488941,-14.6752950343624,0.817377182556438,2.82109402233854
"NOC4L",0.0836331689378943,-10.3216133059145,-9.89348928282193,2.15746393079482,2.1280169316153
"RP13-977J11.2",0.701581570526085,-10.200610548157,-8.67940174632235,1.88917006727819,1.4302470554052
"FBRSL1",0.489957640819281,-7.91295730836824,-12.9833667538478,1.19240641379855,2.58014658607583
"POLE",0.19023620860616,-9.6998145756117,-21.7591961905519,1.15604462116968,4.91919015224478
"PXMP2",0.857961319739941,-18.6790858214071,-23.0737526899092,4.33363963286065,5.58870165618398
"PGAM5",0.179769247561965,-5.68515751771001,-12.0444454117467,0.233516125973606,1.76394837575421
"ANKLE2",0.359116832057399,-11.106578824115,-7.86180519361139,2.3485558301292,1.41386043970907
"GOLGA3",0.721375461120665,-7.4115396166335,-11.9348193520938,1.06491874476916,2.41689492001959
"CHFR",0.514279761109147,-12.6188278231958,-7.7860348502763,2.76349112693142,1.40588713776764
"ZNF605",0.195239346883181,-6.05843959259371,-1.4687822549319,0.192371227720084,-1.24804324420531
"ZNF140",1.05429581157744,-10.5819927907717,-6.59047938325468,2.01134587094126,0.850715511709103
"ZNF10",0.366241224230167,-11.0514900152023,-10.578778841761,1.92526573615917,1.58171963629619
"ZNF268",0.745406047209201,-9.11107936414669,-12.5120103521014,1.49948414764079,2.4574980869418
"MPHOSPH8",6.01733900103129,-6.67682452691837,-5.01290444839827,1.56543078001406,1.07423726333295
"PSPC1",0.67008599305683,-9.36623605546318,-10.4280325401638,2.02777318661605,2.35963018246371
"ZMYM5",0.979034016891151,-6.30977359122049,-11.1706799285223,0.775971781993904,2.24508434303282
"ZMYM2",2.02835372144404,-9.4738542631364,-6.24278462145554,2.00193688351598,1.06107115826317
"CRYL1",2.07165453807731,-12.4713987940088,-9.64037466742507,2.8590225648809,2.03327657119793
"IFT88",0.223120960952803,-9.43840629159484,-7.55961276916655,1.48897132609222,0.93272940140979
"N6AMT2",0.729607754083118,-10.1405830151734,-4.99961596998877,1.8277911865863,0.169181855654445
"XPO4",0.716236438028018,-9.26919310698179,-8.70349710179289,1.64367810559444,1.41546915796433
"LATS2",0.212646207131321,-5.60709966558238,-20.1327764270899,0.178644493424172,4.11349029298484
"SAP18",2.8507778349713,-7.66737031858879,-9.32647203036454,2.18318250348776,2.65791145549105
"MRP63",0.864110593677932,-8.36322930378327,-9.73223263636879,2.08296656817553,2.46703205375639
"ZDHHC20",0.338833813160238,-21.062725428138,-15.2811841528862,4.8065168312964,2.79570048278615
"MICU2",2.02119778843259,-10.7639173594322,-9.80673751947821,2.47864550219979,2.14824929886151
"SACS",0.333631802009095,-10.9865912339301,-14.2581194811581,1.74132868300455,2.76461740091819
"MIPEP",0.0464634043342049,-7.40039195149591,-15.220336240936,0.713872985630416,2.89594641297571
"SPATA13",1.08063605001107,-13.6565398146361,-11.1947967798151,2.9478543385681,2.29614564504921
"PARP4",0.834678556467424,-12.1470824070057,-13.6369404309782,2.68277493299864,3.07953700235168
"CENPJ",0.0924831556306442,-14.6939606232446,-20.3209674274026,2.62610167188288,4.44741440797792
"MTMR6",1.2194667000279,-7.13877143735455,-14.3790292194797,0.962739678437164,3.17975568923882
"NUPL1",0.849579909719857,-12.0492700665242,-10.9100051649383,2.53328886609402,2.15241961109369
"RNF6",1.51802548846714,-5.16240835773521,-8.54795157617891,0.674825704403974,1.65760777567272
"CDK8",0.833466980097271,-12.5507371080391,-5.33259230385795,2.57867792037732,0.350175160247521
"USP12",0.613802725835328,-14.9529081619881,-7.32721493403978,3.17068262966249,1.08746801766441
"RPL21",4.25415154930203,-3.1981959721361,-2.52519294724755,1.71339603268213,1.51307280781618
"RASL11A",0.0363895816778764,-4.07261983024321,-22.2417222501163,-0.317000234599228,4.85956824298186
"GTF3A",1.75633829928079,-6.79362565956597,-7.04772473966362,1.94448613518618,2.06549118310013
"MTIF3",0.336407118587926,-10.3000744981058,-10.9229991749881,2.50904326286464,2.63176897930146
"LNX2",0.325726351510473,-6.95551021727072,-13.5567974755488,0.667065722694158,2.41097556610528
"POLR1D",1.73261038833371,-10.5228977661413,-9.19248392973175,2.84100034225242,2.43954787060575
"ATP5EP2",5.32363745908586,-9.78795876542169,-9.24818104221544,2.58217599387046,2.43905470037323
"PAN3",1.09008461514795,-7.97767545941024,-8.50905668320251,1.3127865454783,1.47780758595957
"POMP",3.75859183453581,-13.2194272269426,-14.257215756575,3.40299500209744,3.68344354604611
"SLC46A3",0.830865377861665,-9.14840434311035,-10.9247611812505,1.57897212789637,2.16500340944251
"SLC7A1",0.143807250181499,-10.0307514434124,-22.8781862215161,1.45918044227935,5.09103166587952
"UBL3",1.90965990013411,-8.25926096240897,-8.13403772459212,1.73564501328921,1.68359385241977
"LINC00544",0.212757385965017,-5.30326401945116,-6.75238456956129,-0.155492262794399,0.52114064308431
"KATNAL1",0.113139906082344,-20.6662189614662,-16.9782764044056,4.5545041338159,3.5529477137671
"LINC00426",0.142109454608474,-9.33436598959111,-9.70669236446666,1.57800362002398,1.45771530137238
"HMGB1",2.20897348842244,-6.92224880863581,-9.11813891709127,2.09607588610292,2.77711495741882
"USPL1",0.53768581550506,-19.0732479323873,-7.60510953569806,4.41290759024785,1.02697012387409
"ALOX5AP",0.560038566081486,-4.17491482748333,-3.24611635514549,0.929702705908542,0.634746174538078
"HSPH1",0.768547372243942,-13.1558724135778,-14.1317251032332,2.86351995295816,3.21222154328455
"B3GALTL",0.377754652143926,-1.01664400575434,-8.32204779583647,-1.11739765627939,0.988279665588253
"FRY-AS1",0.0113042107591098,-19.6053713278561,-9.54233517338125,4.51312487027045,1.45851188812567
"FRY",0.50646931822251,-19.427862770741,-15.2565070170347,4.31580314787701,3.20865990799307
"N4BP2L1",0.421566518941741,-3.75895755233792,-9.97352470460489,0.514773310621495,2.43816619925078
"N4BP2L2",3.15465601733184,-6.99590729253932,-7.01844254292411,1.60218429765299,1.59088950721315
"PDS5B",1.11255187611903,-9.83166005076336,-18.1973805603791,1.81857414696289,4.27847759626941
"RFC3",0.170782527453873,-19.281946055595,-23.1411171139273,4.11900026675282,5.50352498508848
"SPG20",0.204070134085779,-11.6172374484566,-9.25883375131307,2.59125354736872,1.90294558533856
"RFXAP",0.414509355640649,-12.311117098217,-9.76849655008431,2.41409683236294,1.80862797691623
"ALG5",0.202855299392023,-9.6752449609953,-11.7723545402633,2.17574936476694,2.71987715319114
"EXOSC8",0.366171267722632,-12.7398683407934,-11.8613664279948,3.12818486015663,2.87578978724736
"SUPT20H",2.35235759981162,-9.29460337615392,-7.26643971460594,2.02791153753939,1.33732311567254
"UFM1",2.35307800355929,-9.99225990624479,-11.3530678397838,2.27983890787581,2.66776967334514
"PROSER1",0.683151830604506,-11.7229256970769,-10.3154077082822,2.35587710870233,2.00971761247916
"NHLRC3",1.76846201932618,-6.88094529671575,-8.34082115887487,1.30810459778734,1.72028499106602
"COG6",0.821638182021975,-9.59968821375927,-13.1927267186912,1.64375288008248,2.70930100914078
"FOXO1",0.548921038482137,-9.46586431548985,-8.69029973742718,1.79556170252127,1.46353376734288
"MRPS31",2.08983045907535,-6.26958962211971,-11.0423810239858,1.12164108517114,2.56113740760366
"SLC25A15",0.116067204584537,-20.3623727679976,-24.1907297147948,4.3850471286064,5.50346627388527
"ELF1",2.89805649730483,-7.99254134042674,-8.45728152226439,1.76485009758901,1.97608701451384
"WBP4",1.55491483850778,-11.7338053008261,-11.0204290984974,2.54247595189174,2.3007338985252
"KBTBD6",0.203329648311812,-9.64656870924555,-4.51530861347174,1.34556217622584,-0.392827191091953
"KBTBD7",0.122083030957974,-11.1137914077465,-12.7769694512211,1.84455458018853,2.40903502531967
"MTRF1",0.0123944326050297,-17.621413117348,3.78536473352511,3.87879456878,-2.11690863883792
"NAA16",1.19161209012504,-6.69623062025541,-6.3051494941952,1.03713857052037,0.921421163122838
"RGCC",0.660371111745224,-8.23600947366105,-7.2946496042127,2.12989473618777,1.82320046337652
"VWA8",0.0769436033942323,-20.5216366276101,-4.61015861286288,4.6291279124156,0.0124086881098363
"DGKH",0.233558612552689,-5.28273381796995,-7.07524608060051,-0.0399873808788199,0.542484636830248
"AKAP11",0.625502309001555,-19.3530370060962,-6.87644346102161,4.42614338287199,0.617974714549888
"EPSTI1",0.702362514037016,-13.6695881328461,-14.1599186362508,3.62434101157011,3.74567257189635
"DNAJC15",0.263782189909637,-3.57085913345695,-12.9379234369056,0.639690493547943,3.31217104663494
"LACC1",0.163168329603187,-5.98830462690126,-19.5125463958684,0.292653093110036,4.13436428369575
"TSC22D1",0.0150083680264931,7.90689338285795,-26.225267919545,-3.50757503665321,6.83366183888753
"NUFIP1",0.363316813711665,-18.9531531321547,-12.4742197680283,4.32616802467301,2.43146601689077
"GPALPP1",0.524964197396608,-9.45288462984057,-3.30752592078762,1.71574169037653,-0.160089443169427
"GTF2F2",0.331399874706907,-17.9328558314383,-14.2363907903073,4.46804871306915,3.32714279392966
"TPT1",3.82241190240063,-4.59069747694749,-4.90850526058456,2.04946264104433,2.13931397202183
"RP11-290D2.6",1.4866228020681,-12.8064191483775,-9.10431941303885,2.78171040303905,1.66089136495315
"TPT1-AS1",0.699899173081683,-7.22776707035723,-7.86505427658138,1.05758787747273,1.27974697264162
"COG3",0.159580613517571,-10.0390778950543,-6.99818109547115,1.84160875661972,0.980981473704488
"ZC3H13",1.25379503083398,-8.56715436621943,-10.0464722614436,1.80340770559963,2.25549780721248
"LCP1",1.96022491640023,-11.3843993152903,-11.4114524594014,3.19342316677858,3.22805497299602
